"D","real_coefficients_prf_sum","noise_coefficients_prf_sum","coefficient_distance","coefficient_refit_distance","linear_fit_distance","linear_refit_distance","names","id"
0.160957995725198,1.01775513058411e-06,24.2923275063701,1.14539764087329,4.21616707588653,20.5345156200485,78.1039385720641,"Uniform Sample",1
0.378573495982465,1.60999736293253e-06,26.5291929829541,0.994244502317005,0.721474185576598,18.7881842623393,13.4332704522278,"Biased Sample",1
0.170856310920953,5.07669450286085e-07,18.9250501766152,1.68303227868103,0.601519190096113,31.0863743876958,11.2388066939827,"Uniform Sample",2
0.396236059649177,9.97454574190307e-08,32.4802969368078,0.622193143525098,3.07144756744303,11.5011452322504,55.921040175852,"Biased Sample",2
0.168249421823531,5.72321026524792e-06,30.9206800070967,1.11469813627748,2.76708883098909,20.4845430323973,51.7484650765192,"Uniform Sample",3
0.376498173596449,4.13444778233698e-08,27.4303953301677,0.65007368523963,0.575400888039233,12.0989131084078,11.0832240316955,"Biased Sample",3
0.156342101500801,5.80473037316205e-05,21.5677307060763,1.64563782858937,0.61301627129695,29.7692464870524,10.9489740198211,"Uniform Sample",4
0.380761523013581,2.39985859286947e-08,26.1650512664811,0.808035353492556,3.20773141841631,15.3836842835555,58.9920905634719,"Biased Sample",4
0.165045340532449,6.84284929776015e-08,12.0934274217891,2.07110814879783,0.685762411421736,39.5945248065664,12.7025145906516,"Uniform Sample",5
0.395584293269592,6.7604029829519e-10,22.0026295351981,0.816795832305787,0.469840404129721,14.6055987398777,8.42880058307006,"Biased Sample",5
0.164091778653291,0.000490823152395289,32.7806662479297,1.40350904171421,0.441439890229828,25.99784117755,8.19286454356148,"Uniform Sample",6
0.391323353368054,1.11648155202891e-06,32.6133294351945,0.609731601493451,0.380100933917252,11.4427832065884,7.06500841398832,"Biased Sample",6
0.164906669480725,0.00200197909403033,26.9333632435259,1.54129814094431,1.25970400798088,28.4293651489667,22.7201143283895,"Uniform Sample",7
0.378419563970807,3.78334053842049e-06,26.6276373966227,0.725951859065219,0.356024220251489,13.254766384292,6.69325671536656,"Biased Sample",7
0.171311157891202,5.02587248644479e-07,27.1900457959719,1.0521038538592,0.475177283811679,19.344439003629,8.70771829173927,"Uniform Sample",8
0.398859195594209,1.49068111882663e-06,34.8950476483807,0.540365672817658,2.36957627106318,10.3313378998004,42.0593368212508,"Biased Sample",8
0.166719594238644,4.62320918839212e-06,27.1738275223468,1.50852969412921,0.538490607770666,27.7483111537851,9.97744460851853,"Uniform Sample",9
0.375161741640692,1.42554807161323e-08,23.5030748495456,0.789480611469247,0.398199786029516,14.9309191742009,7.29068904581904,"Biased Sample",9
0.167335789833183,0.000198417166480213,31.5136380919074,1.1894515643736,0.507073561500292,22.1449505885411,9.54696799573292,"Uniform Sample",10
0.376822183662378,4.1363117794417e-07,23.0839324146589,0.824310084872764,0.768793589936836,15.3930648816744,14.5060407984184,"Biased Sample",10
0.166074193086324,1.1225559504033e-06,34.9094014858313,1.08748369519269,0.40602654854048,19.0251877795165,7.5116938634158,"Uniform Sample",11
0.38958476183056,3.96156833629127e-11,20.6203871514062,0.993556824866035,0.669460246222383,19.2124278259403,11.9941900406339,"Biased Sample",11
0.167593080520273,8.90773766695431e-05,32.1740904227201,0.890793782768233,0.677986845867193,16.8054360573694,12.8706020589595,"Uniform Sample",12
0.376397367295171,1.10187592020349e-08,19.8818360498196,0.722261491288627,2.1353688365892,13.4053696705182,39.8880197681129,"Biased Sample",12
0.170366537128766,3.08797868159988e-08,16.3649113072146,1.35402526028578,0.72517554521004,24.8712563835306,13.4126528121968,"Uniform Sample",13
0.398614664481656,1.09905070447542e-08,23.4138732660402,0.752457346644934,0.54357713391111,13.4642248975536,10.0217004211376,"Biased Sample",13
0.165863828189731,2.69941415610246e-07,23.8698298084422,1.43721042147063,2.65221150255211,26.9370850926605,48.2320475408572,"Uniform Sample",14
0.392733392223655,8.54398626609526e-09,27.2018903833526,0.639873188781457,0.388341019149622,11.523630976994,7.11198592705643,"Biased Sample",14
0.162697351407438,1.28044962950081e-05,13.3006870676674,1.48582893498807,0.44635345159792,27.9071439381424,8.31274562661392,"Uniform Sample",15
0.382208346855531,4.79574597032295e-08,23.9464934301836,0.850392276795734,0.349779698360679,16.2095653418962,6.54328927462749,"Biased Sample",15
0.163524797683596,0.000190027373385498,33.2080699824772,1.0342221647547,1.87745238055263,19.5336652541842,33.6684223560621,"Uniform Sample",16
0.404020692967049,2.38636258571847e-07,30.8437434842927,0.690712365548225,0.492856190365762,13.0362948682758,8.93720707833881,"Biased Sample",16
0.160802298645898,1.62823342395655e-05,22.7525371103626,1.41935772773268,0.595824226253266,25.1303729723406,10.7280174709736,"Uniform Sample",17
0.402994456777986,8.54992991777244e-10,27.2920898682165,0.564805267814456,0.519564959964538,10.300867161162,9.82183404285884,"Biased Sample",17
0.164790991032534,8.14376056065552e-06,20.2355524109454,1.20366925524165,2.34882790032404,22.1439126267403,41.879554159724,"Uniform Sample",18
0.378632553807777,0.00400696356345008,29.6101130773217,0.722106237748084,2.237757780584,13.4217122291135,43.7165376272738,"Biased Sample",18
0.166919840988301,6.6617454531327e-08,26.6700283309918,0.882956579388021,0.645173930707814,16.2115475804156,12.2028846697925,"Uniform Sample",19
0.385422637615406,2.27841773005318e-08,32.1980018712736,0.62493258537752,0.535471732282886,11.5501778903196,9.66129381379517,"Biased Sample",19
0.168198378214751,6.47770916419295e-06,35.9080179869441,1.00724591573271,0.460779208913331,18.2020700565445,8.48543842657937,"Uniform Sample",20
0.39872262934769,3.48039457643092e-06,36.4721532686858,0.545008651586735,0.325929200540447,10.089601611223,6.04706558332336,"Biased Sample",20
0.16709014866941,0.00649354330977768,32.0922547524005,1.0831151908843,3.65836111399766,20.8421791464209,65.6488730427081,"Uniform Sample",21
0.369095017526225,2.51182212571155e-06,18.322978448218,1.0127833143216,0.516011892515029,18.378788833145,9.55689515779028,"Biased Sample",21
0.156903751678417,6.79913295943762e-08,23.3922981960992,1.2240794246779,0.958286025738857,22.2529193106174,17.4016106217734,"Uniform Sample",22
0.386348793586094,1.23113857793549e-06,23.8196457226015,1.37557666890221,3.14042420842488,25.1148547760022,56.0566370487621,"Biased Sample",22
0.167544543326067,0.000955036422916253,27.7992273869535,1.75651345143396,0.625698899020903,33.3010513931146,11.1209517249481,"Uniform Sample",23
0.396265855134618,1.37041160494468e-07,24.7429756713996,0.738669072697254,4.15992163289111,13.516194821442,78.5616554391778,"Biased Sample",23
0.16802635810796,9.59293333121523e-08,33.2843790377522,0.915557720664381,0.808040295472053,16.6001705563896,14.2956299172104,"Uniform Sample",24
0.376887536588535,4.89749070068848e-09,20.3679381013593,1.5170250962388,5.89799660092237,27.5898353568741,111.770512493671,"Biased Sample",24
0.16399630715666,0.00836896963319848,33.050355139858,1.3347244075031,3.2743136054364,24.042017328716,57.4187912546019,"Uniform Sample",25
0.407061215862549,2.35869140097778e-05,21.3753537283017,0.641650929149319,4.57687915535672,11.9488508149008,84.4154923104839,"Biased Sample",25
0.159901829053504,3.36463021168875e-05,20.8452669842692,1.37956171509883,0.453702813193705,24.877340112812,8.18356067729567,"Uniform Sample",26
0.389989790245993,1.26051157471965e-07,15.9961146189045,1.40528433234448,0.583054842282755,26.6196708570837,10.6498002802871,"Biased Sample",26
0.166683056366764,2.57202500827482e-06,27.9818572311562,1.26165545508069,0.493138119363034,22.9843899381119,8.66063124657356,"Uniform Sample",27
0.367882043939386,8.75017751040309e-08,19.6055207790732,1.48481989941826,7.15885839408251,27.9588718584036,133.273523831362,"Biased Sample",27
0.175728074516432,2.67820238991911e-08,29.7569698686996,0.816427942152403,0.49431083612198,14.7185466403382,8.83970777396002,"Uniform Sample",28
0.377836696274113,1.07059128845774e-07,30.9343238105374,0.818174548341272,0.380845944047303,14.8091513013144,7.15486264804491,"Biased Sample",28
0.166580139697929,2.02775626266897e-07,16.9899617097452,1.66766939811507,5.98018406288323,31.7074981333012,110.292749151108,"Uniform Sample",29
0.371152605498173,3.60900548617271e-09,19.5636988969902,0.983118591002614,0.467211793119463,17.9182984841302,8.67521214263063,"Biased Sample",29
0.171494585941506,1.95724774881953e-05,25.0392796431368,1.217599778759,0.611976497192562,22.7362392678056,11.5507291635947,"Uniform Sample",30
0.38655979168777,9.4507545230549e-07,23.9949797397736,0.870822817656055,0.377617720523928,16.6592822423199,6.93227303178337,"Biased Sample",30
0.16491528262214,0.00020425673107552,26.2673986665765,1.18705946239444,2.01804272495545,21.9225215222393,37.0620022642173,"Uniform Sample",31
0.389125583229627,0.00141147343738492,29.01345107702,1.0519880706624,4.27112691737174,21.3948845127596,76.0342324038914,"Biased Sample",31
0.162860190778378,7.00086979895398e-05,20.8034300352197,1.80456485674915,4.72910193017536,32.9504892055979,87.4830575343457,"Uniform Sample",32
0.392901416461138,1.05793356003745e-09,18.9423161790021,0.927905990352883,0.579303771606168,16.7339423385111,10.7876254785465,"Biased Sample",32
0.168004892542982,4.86268966293058e-08,22.7603844349196,1.38060574799949,0.29398336221533,25.232540521478,5.21100672603987,"Uniform Sample",33
0.386096175267017,1.32807287083948e-09,21.1993823506744,1.03836838963925,0.287808870281154,18.9953424938974,5.46091283150167,"Biased Sample",33
0.16677484783036,0.00630284210731999,24.8399990312525,1.43001568365366,2.92090951323644,26.5568065137797,52.4305161884147,"Uniform Sample",34
0.397289382394505,2.63103378199784e-05,23.6843628374896,1.00384187168512,2.4006888250238,18.2719297046238,44.1536348435176,"Biased Sample",34
0.166637554955264,0.000201085309084444,16.4273215334227,1.43786686361629,0.774851908100466,26.0245055466775,14.4252009954578,"Uniform Sample",35
0.364227126087604,1.81769239306467e-05,28.5810570704853,0.898005170070234,6.16648585006069,17.2342256042399,110.116854828878,"Biased Sample",35
0.163394145279909,1.90783317109712e-05,22.3302486404957,1.46593419716324,0.482867671533635,26.2164802951211,8.57973621958908,"Uniform Sample",36
0.399556293726452,0.00018833947010987,33.3937334664933,0.846517599957634,0.278153852513398,16.1744731081333,5.22463737007459,"Biased Sample",36
0.162139700819415,0.000866850417642907,32.0155446671755,1.13505111395631,1.44816469113962,20.8189715906937,27.2950851320782,"Uniform Sample",37
0.387569068344576,0.00126333258735772,17.3940964703171,1.4589785228146,0.325294378480764,27.5147617358348,6.25593191390951,"Biased Sample",37
0.163495091568403,0.000192754693085131,35.0143082746243,0.845515917249874,2.11373871264385,15.6780909063344,38.7191426354001,"Uniform Sample",38
0.395161161387926,1.12416021219811e-06,28.6439420858915,0.679911707308378,2.30381787726718,12.4729560493088,42.8412289534265,"Biased Sample",38
0.167461019484876,1.00555811744626e-05,21.1842836175312,1.44867830548059,0.526829511332714,26.7677328225844,9.78674468627263,"Uniform Sample",39
0.400342885302612,8.8750057744785e-10,27.0371486427104,0.666866523807475,0.328892133637916,12.16566950603,6.05154250156148,"Biased Sample",39
0.161012455231479,0.00112100691556555,25.7297290580003,1.3088005448037,3.43068450028113,23.725767700353,63.8601137486962,"Uniform Sample",40
0.394632534825185,2.08958521890525e-06,29.1882252900398,0.654878119712499,3.08069456653767,11.9204524846275,55.3506088785882,"Biased Sample",40
0.163683293064787,2.2554357973613e-06,21.4404952604874,1.85899404618426,5.27001843255348,33.3259105937829,93.4503634790147,"Uniform Sample",41
0.392057123005182,1.4371260933616e-06,16.8557232234868,1.18290813086671,0.473354778965304,22.4361599623406,8.57277817246612,"Biased Sample",41
0.160205283577122,4.90258582221102e-08,17.2613306363037,1.73617550194133,2.6473035307763,31.5673073909699,48.3207295920079,"Uniform Sample",42
0.374374930726175,2.20113873182807e-09,13.312155834651,1.62493378137453,0.465312874553229,29.3920159063283,8.67166830293834,"Biased Sample",42
0.176302688886657,5.4310226130316e-09,21.4130231252764,1.03712054494986,0.696426957390332,19.3292271536409,12.5951207885838,"Uniform Sample",43
0.375451560529933,1.21585977119273e-05,28.8975818187964,0.922410304846733,0.737433077656461,16.6168622203232,13.8556301933204,"Biased Sample",43
0.17186364215094,4.44087254831464e-08,29.7005294364551,1.17195375809069,0.462885260073489,21.5691167319667,8.6047775758761,"Uniform Sample",44
0.358504995372318,3.69178245189294e-06,38.6323029967851,0.943155481832231,0.38572694813065,17.3331759369712,7.83194054495192,"Biased Sample",44
0.167430273110514,1.5915653343149e-05,26.5209488457992,1.28136970074759,2.57433480878121,23.2577701369371,48.0717140304796,"Uniform Sample",45
0.383341704430219,1.50790291346324e-06,28.7161230203182,0.820409881626146,0.433148105795767,15.2140902514631,8.01068763116278,"Biased Sample",45
0.16780071742297,0.00273260738520539,33.603987663752,1.23872303827155,2.78843734456989,21.6440206458687,51.6802327779576,"Uniform Sample",46
0.385927078519187,2.76210837043661e-05,15.0624196320251,2.25588140260835,0.552143539549502,41.966905488828,10.3170045885978,"Biased Sample",46
0.171147168483206,4.12654866016948e-09,15.5855533606308,1.74508882779517,4.77747719407173,33.32113834176,89.4579471014121,"Uniform Sample",47
0.38431564274953,1.73349966682127e-09,23.8302995695158,0.871078116375661,0.639417760963221,15.8495756081143,11.8532622159509,"Biased Sample",47
0.173124847056995,4.1961281753093e-07,23.8102087787488,1.1300599543096,0.568987839153605,19.8963098725711,10.4251397910561,"Uniform Sample",48
0.38645647791636,3.30754917409818e-06,25.8775578393173,0.804310690448777,0.449397973805533,15.0288922881731,8.40628553135255,"Biased Sample",48
0.161164459132671,0.000160221583958817,35.6007640462914,1.54783594018264,0.670001314392868,28.088098763819,12.0246044098576,"Uniform Sample",49
0.37298391411155,8.31289387168986e-08,11.3083178848064,1.06677643964483,0.550211902854556,20.2351598537509,11.03455640504,"Biased Sample",49
0.178168629541994,2.28505861921845e-06,21.680038468818,1.25157043643552,0.643366559269042,22.8307447309163,12.0645917519527,"Uniform Sample",50
0.400800534953061,4.25719168191507e-05,31.0180312119654,0.730833630696543,3.87032641565028,13.5079839283898,71.0636752438566,"Biased Sample",50
0.163730706107348,4.09212082926864e-05,25.7936495814647,1.40970943674331,0.683450902742158,27.0317614169636,12.6576720670795,"Uniform Sample",51
0.387279574062738,3.14592890267504e-09,18.642727234792,0.903699518879065,0.476203772062374,17.4083427275234,9.25674858964716,"Biased Sample",51
